x1, x2, type
0.713756236317445, 0.549518346894496, 1
-0.6295719974161049, 0.6452692792317325, 0
-0.8602445286215286, -0.2218183680829766, 1
0.020923928841205308, 0.35251839329983037, 0
0.7922151949891105, -0.3133978197604277, 1
-0.38038842229468695, -0.14106235756907837, 1
0.5744978176753637, -0.9437637757704684, 1
-0.09501977100657055, 0.7728090013133184, 0
-0.903283176871212, -0.33594906199261954, 1
-0.4411100861830226, 0.24049601409462795, 0
0.4400553588926692, 0.04400492905080444, 1
0.568785713579997, 0.47072760601895647, 1
-0.7071070944193489, -0.4225213865852835, 1
0.6637981842428287, 0.45424453228923833, 1
-0.602273014313168, 0.3277668170493706, 0
-0.5175798299920245, -0.2857635835756247, 1
0.6741017976851373, 0.39716996525207593, 1
0.7206647292144119, -0.2713678190464264, 1
0.06699835294465539, -0.5694062154195505, 1
-0.10935622680553725, 0.12724661736389709, 1
0.522386062786709, 0.6455738435777423, 0
-0.42468306173225967, -0.28349571888097946, 1
-0.4129381073013636, -0.3197910653124636, 1
0.14731324156434522, -0.9750840777833376, 1
-0.28846835867455045, 0.9202827042169264, 0
-0.30917134163723015, 0.2416868960094165, 0
-0.8023249935252794, -0.8212614172444523, 1
0.9584911802283589, 0.5341351406561332, 1
0.9530611758900307, 0.3670054388790349, 1
-0.4961005938461307, 0.9356742733997807, 0
-0.7720698371961803, 0.9339971027600691, 0
-0.8624577090449059, -0.001477326587016048, 1
-0.9424037223020849, 0.8847646051859066, 0
0.8629886016775232, 0.7001660592465186, 0
0.2885294382528325, -0.5285799940863982, 1
0.9482699968068058, -0.5964601398698104, 1
0.8900619868915303, 0.7772374821489414, 0
-0.5264261087345663, 0.5187898627514891, 0
-0.8969953569159674, -0.8839516018930931, 1
0.26538497931678795, 0.8934611411618956, 0
0.9643153575334587, 0.5927197075477231, 1
0.5194893083207988, 0.5217814628914581, 0
-0.4896266724639893, 0.3778560761819516, 0
0.3056932209663734, -0.7611131807541998, 1
0.1519749653237703, 0.8407603146919125, 0
